,School_ID,School_Code,School Name_x,Cohort,Subgroup,Students,Grads,Rate,Governance,Unnamed: 8,Unnamed: 9,Unnamed: 10,Test Name,Subject,School Name_y,Learning Network,Grade,Category,"Number
Tested",Below Basic Count #,Below Basic Percent %,Basic Count #,Basic Percent %,Proficient Count #,Proficient Basic Percent %,Advanced Count #,Advanced Percent %,Prof and Adv Count #,Prof and Adv. Percent %,Average Score,Average Score2
590,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,Keystone,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,17,14,82%,2,12%,1,6%,0,0%,1,6%,0.308823529,1.23529413
591,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,Keystone,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,35,15,43%,15,43%,5,14%,0,0%,5,14%,0.428571429,1.714285746
592,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,Keystone,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,18,12,67%,5,28%,1,6%,0,0%,1,6%,0.347222222,1.388888937
593,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,Keystone,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,38,6,16%,16,42%,16,42%,0,0%,16,42%,0.565789474,2.263157904
594,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,IEP,19,7,37%,9,47%,0,0%,3,16%,3,16%,0.486842105,1.947368413
595,516,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,60,28,47%,17,28%,3,5%,12,20%,15,25%,0.495833333,1.983333345
596,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
597,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,19,11,58%,6,32%,1,5%,1,5%,2,11%,0.394736842,1.578947343
598,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,IEP,18,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
599,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
600,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,Not IEP,31,5,16%,16,52%,9,29%,1,3%,10,32%,0.548387097,2.193548322
601,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,8,22%,16,43%,13,35%,0,0%,13,35%,0.533783784,2.135135159
602,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,Not IEP,44,3,7%,27,61%,13,30%,1,2%,14,32%,0.568181818,2.272727259
603,516,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,112,16,14%,59,53%,35,31%,2,2%,37,33%,0.551339286,2.205357187
604,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,112,16,14%,59,53%,35,31%,2,2%,37,33%,0.551339286,2.205357187
605,516,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,62,44,71%,8,13%,6,10%,4,6%,10,16%,0.379032258,1.516128987
606,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,58,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
607,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,IEP,18,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
608,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,21,16,76%,4,19%,1,5%,0,0%,1,5%,0.321428571,1.28571431
609,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
610,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,IEP,19,16,84%,1,5%,2,11%,0,0%,2,11%,0.315789474,1.263157904
611,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,34,92%,2,5%,1,3%,0,0%,1,3%,0.277027027,1.108108102
612,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,Not IEP,43,26,60%,13,30%,4,9%,0,0%,4,9%,0.372093023,1.488372073
613,516,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,109,81,74%,21,19%,7,6%,0,0%,7,6%,0.330275229,1.321100898
614,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,109,81,74%,21,19%,7,6%,0,0%,7,6%,0.330275229,1.321100898
615,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,Not IEP,29,21,72%,6,21%,2,7%,0,0%,2,7%,0.336206897,1.34482757
616,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,19,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
617,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
618,516,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,23,14,61%,1,4%,8,35%,0,0%,8,35%,0.434782609,1.73913043
619,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,19,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
620,516,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,37,24,65%,10,27%,3,8%,0,0%,3,8%,0.358108108,1.432432369
621,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,37,24,65%,10,27%,3,8%,0,0%,3,8%,0.358108108,1.432432369
622,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,IEP,23,13,57%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,24,65%,10,27%,3,8%,0,0%,3,8%,0.358108108,1.432432369
623,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,18,12,67%,6,33%,0,0%,0,0%,0,0%,0.333333333,1.333333373
624,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,42,9,21%,25,60%,8,19%,0,0%,8,19%,0.494047619,1.976190478
625,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,17,14,82%,2,12%,1,6%,0,0%,1,6%,0.308823529,1.23529413
626,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,35,15,43%,15,43%,5,14%,0,0%,5,14%,0.428571429,1.714285746
627,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,18,12,67%,5,28%,1,6%,0,0%,1,6%,0.347222222,1.388888937
628,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,Keystone,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,Not IEP,38,6,16%,16,42%,16,42%,0,0%,16,42%,0.565789474,2.263157904
629,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,IEP,19,7,37%,9,47%,0,0%,3,16%,3,16%,0.486842105,1.947368413
630,516,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,60,28,47%,17,28%,3,5%,12,20%,15,25%,0.495833333,1.983333345
631,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
632,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,19,11,58%,6,32%,1,5%,1,5%,2,11%,0.394736842,1.578947343
633,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,IEP,18,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
634,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
635,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,Not IEP,31,5,16%,16,52%,9,29%,1,3%,10,32%,0.548387097,2.193548322
636,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,8,22%,16,43%,13,35%,0,0%,13,35%,0.533783784,2.135135159
637,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,Not IEP,44,3,7%,27,61%,13,30%,1,2%,14,32%,0.568181818,2.272727259
638,516,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,112,16,14%,59,53%,35,31%,2,2%,37,33%,0.551339286,2.205357187
639,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Literature,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,112,16,14%,59,53%,35,31%,2,2%,37,33%,0.551339286,2.205357187
640,516,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,62,44,71%,8,13%,6,10%,4,6%,10,16%,0.379032258,1.516128987
641,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,58,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
642,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,IEP,18,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
643,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,21,16,76%,4,19%,1,5%,0,0%,1,5%,0.321428571,1.28571431
644,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
645,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,IEP,19,16,84%,1,5%,2,11%,0,0%,2,11%,0.315789474,1.263157904
646,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,34,92%,2,5%,1,3%,0,0%,1,3%,0.277027027,1.108108102
647,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,7,Not IEP,43,26,60%,13,30%,4,9%,0,0%,4,9%,0.372093023,1.488372073
648,516,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,109,81,74%,21,19%,7,6%,0,0%,7,6%,0.330275229,1.321100898
649,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,109,81,74%,21,19%,7,6%,0,0%,7,6%,0.330275229,1.321100898
650,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Math,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,6,Not IEP,29,21,72%,6,21%,2,7%,0,0%,2,7%,0.336206897,1.34482757
651,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,IEP,19,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
652,516HS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,11,IEP,4,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
653,516,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,IEP,23,14,61%,1,4%,8,35%,0,0%,8,35%,0.434782609,1.73913043
654,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,IEP,19,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
655,516,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,All Grades,Not IEP,37,24,65%,10,27%,3,8%,0,0%,3,8%,0.358108108,1.432432369
656,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,Grades 3-8,Not IEP,37,24,65%,10,27%,3,8%,0,0%,3,8%,0.358108108,1.432432369
657,516MS,516,PENN TREATY HIGH SCHOOL,2013-2014,Not IEP,43,35,81%,District,,,,PSSA,Science,Penn Treaty High School,NEIGHBORHOOD NETWORK 3,8,Not IEP,37,24,65%,10,27%,3,8%,0,0%,3,8%,0.358108108,1.432432369
658,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,IEP,32,25,78%,District,,,,Keystone,Math,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,IEP,11,8,73%,3,27%,0,0%,0,0%,0,0%,0.318181818,1.272727311
659,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,IEP,32,25,78%,District,,,,Keystone,Math,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,Not IEP,85,37,44%,41,48%,7,8%,0,0%,7,8%,0.411764706,1.647058837
660,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,IEP,32,25,78%,District,,,,Keystone,Science,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
661,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,IEP,32,25,78%,District,,,,Keystone,Science,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,Not IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
662,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,IEP,32,25,78%,District,,,,Keystone,Literature,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,IEP,8,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
663,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,IEP,32,25,78%,District,,,,Keystone,Literature,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,Not IEP,75,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
664,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,Not IEP,97,81,84%,District,,,,Keystone,Math,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,IEP,11,8,73%,3,27%,0,0%,0,0%,0,0%,0.318181818,1.272727311
665,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,Not IEP,97,81,84%,District,,,,Keystone,Math,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,Not IEP,85,37,44%,41,48%,7,8%,0,0%,7,8%,0.411764706,1.647058837
666,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,Not IEP,97,81,84%,District,,,,Keystone,Science,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,IEP,7,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
667,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,Not IEP,97,81,84%,District,,,,Keystone,Science,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,Not IEP,56,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
668,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,Not IEP,97,81,84%,District,,,,Keystone,Literature,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,IEP,8,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
669,552,552,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,2013-2014,Not IEP,97,81,84%,District,,,,Keystone,Literature,Kensington High School for Creative and Performing Arts,NEIGHBORHOOD NETWORK 5,11,Not IEP,75,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
670,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,IEP,27,15,56%,District,,,,Keystone,Math,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,IEP,18,14,78%,4,22%,0,0%,0,0%,0,0%,0.305555556,1.222222239
671,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,IEP,27,15,56%,District,,,,Keystone,Math,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,Not IEP,67,16,24%,40,60%,11,16%,0,0%,11,16%,0.481343284,1.925373077
672,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,IEP,27,15,56%,District,,,,Keystone,Science,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,IEP,18,16,89%,1,6%,1,6%,0,0%,1,6%,0.291666667,1.166666676
673,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,IEP,27,15,56%,District,,,,Keystone,Science,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,Not IEP,66,29,44%,22,33%,15,23%,0,0%,15,23%,0.446969697,1.787878826
674,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,IEP,27,15,56%,District,,,,Keystone,Literature,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,IEP,17,12,71%,3,18%,2,12%,0,0%,2,12%,0.352941176,1.411764734
675,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,IEP,27,15,56%,District,,,,Keystone,Literature,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,Not IEP,67,13,19%,27,40%,27,40%,0,0%,27,40%,0.552238806,2.208955184
676,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,IEP,27,15,56%,District,,,,PSSA,Literature,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
677,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,IEP,27,15,56%,District,,,,PSSA,Literature,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
678,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,IEP,27,15,56%,District,,,,PSSA,Math,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
679,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,IEP,27,15,56%,District,,,,PSSA,Math,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
680,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,Not IEP,73,62,85%,District,,,,Keystone,Math,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,IEP,18,14,78%,4,22%,0,0%,0,0%,0,0%,0.305555556,1.222222239
681,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,Not IEP,73,62,85%,District,,,,Keystone,Math,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,Not IEP,67,16,24%,40,60%,11,16%,0,0%,11,16%,0.481343284,1.925373077
682,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,Not IEP,73,62,85%,District,,,,Keystone,Science,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,IEP,18,16,89%,1,6%,1,6%,0,0%,1,6%,0.291666667,1.166666676
683,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,Not IEP,73,62,85%,District,,,,Keystone,Science,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,Not IEP,66,29,44%,22,33%,15,23%,0,0%,15,23%,0.446969697,1.787878826
684,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,Not IEP,73,62,85%,District,,,,Keystone,Literature,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,IEP,17,12,71%,3,18%,2,12%,0,0%,2,12%,0.352941176,1.411764734
685,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,Not IEP,73,62,85%,District,,,,Keystone,Literature,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,Not IEP,67,13,19%,27,40%,27,40%,0,0%,27,40%,0.552238806,2.208955184
686,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,Not IEP,73,62,85%,District,,,,PSSA,Literature,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
687,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,Not IEP,73,62,85%,District,,,,PSSA,Literature,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
688,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,Not IEP,73,62,85%,District,,,,PSSA,Math,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,11,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
689,555,555,KENSINGTON HEALTH SCIENCES ACADEMY,2013-2014,Not IEP,73,62,85%,District,,,,PSSA,Math,Kensington Health Sciences Academy,NEIGHBORHOOD NETWORK 5,All Grades,IEP,1,s,s,s,s,s,s,s,s,s,s,#VALUE!,#VALUE!
